"schema.date","duration","schema.Place","source","orig.data","commodity","quantity","unit","price.min","currency","price.max","X","schema.latitude","schema.longitude","schema.language","schema.identifier","year","quarter","month","week","date.common","month.common","price.avg","dm.min","dm.max","dm.avg","dmp.min","dmp.max","dmp.avg"
1910-04-12,"","Damascus","B28957B7-4CDA-4EE4-86E0-595AF9D4A9AE","kile | wheat | 50 | 56","wheat",1,"kile",50,"ops",56,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-11,2000-04-11,2000-04-01,53,10.729272659527,11.3558006535948,12.2564480276662,27.3212985502034,25.4362287146922,30.0819330528393
1910-04-13,"","Damascus","473D5E56-CCB2-4615-ADA2-990D863FFDF7","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-11,2000-04-12,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-14,"","Damascus","BE43E149-F7A1-4D2C-84DF-6281A28A8815","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-11,2000-04-13,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-16,"","Damascus","EAAD1EA6-4CF2-44AC-A70C-16B08D61C9C7","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-11,2000-04-15,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-17,"","Damascus","C960D1E4-BE64-4627-928C-1860313E0D27","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-11,2000-04-16,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-18,"","Damascus","4198475D-F11F-4DD1-A20F-07902EC29142","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-17,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-19,"","Damascus","EE6E6CF7-31D4-4D35-A8F0-FCECDD76F08D","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-18,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-20,"","Damascus","8C46F237-2C71-4AAA-ADE4-458A98146ECE","kile | wheat | 50 | 59","wheat",1,"kile",50,"ops",59,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-19,2000-04-01,54.5,10.729272659527,14.3558006535948,13.7564480276662,27.3212985502034,32.1560266815507,33.7634971958442
1910-04-21,"","Damascus","4EEAF267-A2EE-48F7-9D84-9CB7820533EB","kile | wheat | 48 | 55","wheat",1,"kile",48,"ops",55,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-20,2000-04-01,51.5,8.729272659527,10.3558006535948,10.7564480276662,22.2284466081953,23.1962960590727,26.4003689098344
1910-04-23,"","Damascus","0A56DC6E-6872-45DE-B111-62FA1929BC2D","kile | wheat | 48 | 55","wheat",1,"kile",48,"ops",55,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-22,2000-04-01,51.5,8.729272659527,10.3558006535948,10.7564480276662,22.2284466081953,23.1962960590727,26.4003689098344
1910-04-24,"","Damascus","8A936191-3329-4B13-8B8B-5AFB30FC32D7","kile | wheat | 48 | 55","wheat",1,"kile",48,"ops",55,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-18,2000-04-23,2000-04-01,51.5,8.729272659527,10.3558006535948,10.7564480276662,22.2284466081953,23.1962960590727,26.4003689098344
1910-04-25,"","Damascus","7E356A0B-55A0-4FCD-8C80-FA45F256286E","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-25,2000-04-24,2000-04-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-04-26,"","Damascus","46B7F96F-E72B-4F3E-ADC1-7764B0076774","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-25,2000-04-25,2000-04-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-04-27,"","Damascus","94305A2D-5266-4D28-80C6-5A6D1FCF567B","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-25,2000-04-26,2000-04-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-04-30,"","Damascus","0DCA6B88-F351-43AE-B1B3-2FAD01B4ACA4","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-04-01,1910-04-25,2000-04-29,2000-04-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-05-01,"","Damascus","58939E13-0613-41E3-BA5A-585653B624FE","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-05-01,1910-04-25,2000-04-30,2000-04-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-05-02,"","Damascus","BF868648-22FE-46B4-8D48-3F5D899B6D94","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-05-01,1910-05-02,2000-05-01,2000-05-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-05-05,"","Damascus","0C02D37B-01D9-4378-BF5B-0DB6A730BE13","kile | wheat | 45 | 52","wheat",1,"kile",45,"ops",52,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-05-01,1910-05-02,2000-05-04,2000-05-01,48.5,5.729272659527,7.35580065359477,7.75644802766622,14.5891686951831,16.4764980922142,19.0372406238246
1910-05-09,"","Damascus","54381D87-372F-4C89-8ADC-31D0CA570164","kile | wheat | 42 | 45","wheat",1,"kile",42,"ops",45,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-05-01,1910-05-09,2000-05-08,2000-05-01,43.5,2.729272659527,0.35580065359477,2.75644802766622,6.94989078217089,0.796969502877688,6.76536014714167
1910-05-31,"","Damascus","7A0CBB18-2268-4F17-8C10-1534EF2A024B","buying wheat (*qamḥ*) in the Ḥawrān; where they pay PS 20 for the madd","wheat",1,"kile",40,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-04-01,1910-05-01,1910-05-30,2000-05-30,2000-05-01,40,0.729272659526998,NA,-0.743551972333776,1.85703884016276,NA,-1.82495618653639
1910-06-15,"","Aleppo","2C2AA520-DE7F-498D-B5D6-E024F6B0AC0F","the price of wheat fell to Ps 130 per Shunbul after it had been Ps 180","wheat",1,"kile",43.3333333333333,"ops",60,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-13,2000-06-14,2000-06-01,51.6666666666667,4.06260599286033,15.3558006535948,10.9231146943329,10.3451254101763,34.3959593371703,26.8094315923905
1910-06-23,"","Aleppo","CBC5E7A0-3960-45BF-B26A-29FD77B46741","The price of a shunbul of wheat had been Ps 170 and it fell to [only] Ps 80","wheat",1,"kile",26.6666666666667,"ops",56.6666666666667,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-20,2000-06-22,2000-06-01,41.6666666666667,-12.6040606738063,12.0224673202614,0.923114694332888,-32.0953074398915,26.9295171517719,2.26567063902458
1910-06-23,"","Aleppo","CBC5E7A0-3960-45BF-B26A-29FD77B46741","the price rose from Ps 80 to Ps 120 per shunbul if paid at once","wheat",1,"kile",26.6666666666667,"ops",40,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-20,2000-06-22,2000-06-01,33.3333333333333,-12.6040606738063,-4.64419934640523,-7.41021863900045,-32.0953074398915,-10.4026937752198,-18.1874634887803
1910-06-25,"","Aleppo","103178C1-0FDB-4F6A-8611-852F3CC5F196","the town was struck by high prices of wheat (*ḥinṭa*) that increased suddenly after; as some say; the price had fallen from Ps 180 to Ps 90","wheat",1,"kile",30,"ops",60,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-20,2000-06-24,2000-06-01,45,-9.270727340473,15.3558006535948,4.25644802766622,-23.6072208698779,34.3959593371703,10.4469242901466
1910-06-25,"","Aleppo","40F19A62-D95C-4506-B4CB-D4B7DA0492BC","the price of wheat in Aleppo fell from Ps 190 per Shunbul to Ps 80","wheat",1,"kile",26.6666666666667,"ops",63.3333333333333,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-20,2000-06-24,2000-06-01,45,-12.6040606738063,18.6891339869281,4.25644802766622,-32.0953074398915,41.8624015225686,10.4469242901466
1910-06-25,"","Aleppo","40F19A62-D95C-4506-B4CB-D4B7DA0492BC","the price rose to Ps 90 and even Ps 120","wheat",1,"kile",30,"ops",40,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1910-01-01,1910-04-01,1910-06-01,1910-06-20,2000-06-24,2000-06-01,35,-9.270727340473,-4.64419934640523,-5.74355197233378,-23.6072208698779,-10.4026937752198,-14.0968366632193
1910-07-03,"","Damascus","132553F8-4F6A-4765-9250-D48D0673C784","yesterday; the price for a bushel of good wheat reached Ps 53","wheat",1,"kile",53,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-07-01,1910-06-27,2000-07-02,2000-07-01,53,13.729272659527,NA,12.2564480276662,34.9605764632157,NA,30.0819330528393
1910-07-05,"","Damascus","99AA92AF-93DB-4218-B857-05D8A5A60169","the madd of wheat had cost about Ps10 ten years ago","wheat",1,"kile",20,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-07-01,1910-07-04,2000-07-04,2000-07-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1910-07-05,"","Damascus","99AA92AF-93DB-4218-B857-05D8A5A60169","today it is sold at Ps 20-25","wheat",1,"kile",40,"ops",50,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-07-01,1910-07-04,2000-07-04,2000-07-01,45,0.729272659526998,5.35580065359477,4.25644802766622,1.85703884016276,11.9966327809752,10.4469242901466
1910-07-05,"","Damascus","A45ADCDD-136F-48F2-B852-165AB05FBE24","thus the price fell and already reached Ps 53 for a kile of nice wheat","wheat",1,"kile",53,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-07-01,1910-07-04,2000-07-04,2000-07-01,53,13.729272659527,NA,12.2564480276662,34.9605764632157,NA,30.0819330528393
1910-08-16,"","Damascus","2A9087F2-E7C6-4BC4-84F9-31AF6FF7D268","current price of a shunbul of Aleppo wheat costs between Ps 90 and Ps 117","wheat",1,"kile",2.50000002,"ops",3.250000026,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-08-01,1910-08-15,2000-08-15,2000-08-01,2.875000023,-36.770727320473,-41.3941993204052,-37.8685519493338,-93.6339350215613,-92.7202188109984,-92.9436686694567
1910-08-27,"","Damascus","B25250A4-E884-4869-ADAF-CC77FF71D062","the kile of best quality is now Ps 48","wheat",1,"kile",48,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-08-01,1910-08-22,2000-08-26,2000-08-01,48,8.729272659527,NA,7.25644802766622,22.2284466081953,NA,17.8100525761563
1910-08-27,"","Damascus","B25250A4-E884-4869-ADAF-CC77FF71D062","the 2nd is Ps 40","wheat",1,"kile",40,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-08-01,1910-08-22,2000-08-26,2000-08-01,40,0.729272659526998,NA,-0.743551972333776,1.85703884016276,NA,-1.82495618653639
1910-08-27,"","Damascus","B25250A4-E884-4869-ADAF-CC77FF71D062","without the current violence in the Ḥawrān; the price would be well below Ps 40","wheat",1,"kile",40,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-08-01,1910-08-22,2000-08-26,2000-08-01,40,0.729272659526998,NA,-0.743551972333776,1.85703884016276,NA,-1.82495618653639
1910-09-03,"","Beirut","EF3ACD0C-ACA9-4FC5-A609-E17DCF3248E5","the kile of the best quality costs Ps 48","wheat",1,"kile",48,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1910-01-01,1910-07-01,1910-09-01,1910-08-29,2000-09-02,2000-09-01,48,8.729272659527,NA,7.25644802766622,22.2284466081953,NA,17.8100525761563
1910-09-03,"","Beirut","EF3ACD0C-ACA9-4FC5-A609-E17DCF3248E5","the second quality costs Ps 40","wheat",1,"kile",40,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1910-01-01,1910-07-01,1910-09-01,1910-08-29,2000-09-02,2000-09-01,40,0.729272659526998,NA,-0.743551972333776,1.85703884016276,NA,-1.82495618653639
1910-09-10,"","Damascus","514EF78F-CA79-4B36-9822-DAF7BFB457C9","wheat al-ḥurra al-ʿāl | 46-48\"20","wheat",1,"kile",46,"ops",48.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-05,2000-09-09,2000-09-01,47.25,6.729272659527,3.85580065359477,6.50644802766622,17.1355946661872,8.63673379754595,15.9692705046539
1910-09-10,"","Damascus","514EF78F-CA79-4B36-9822-DAF7BFB457C9","wheat from Ḥawrān | 43-46","wheat",1,"kile",43,"ops",46,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-05,2000-09-09,2000-09-01,44.5,3.729272659527,1.35580065359477,3.75644802766622,9.49631675317496,3.03690215849719,9.21973624247826
1910-09-10,"","Damascus","C72BB7B1-E23A-444D-9268-A86A394519BB","the kile is sold at Ps 47 and increased today to Ps 48\"20","wheat",1,"kile",47,"ops",48.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-05,2000-09-09,2000-09-01,47.75,7.729272659527,3.85580065359477,7.00644802766622,19.6820206371912,8.63673379754595,17.1964585523222
1910-09-11,"","Damascus","0D7C9A05-782D-4E09-903B-060983654AE9","wheat al-ḥurra al-ʿāl | 46-48\"20","wheat",1,"kile",46,"ops",48.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-05,2000-09-10,2000-09-01,47.25,6.729272659527,3.85580065359477,6.50644802766622,17.1355946661872,8.63673379754595,15.9692705046539
1910-09-11,"","Damascus","0D7C9A05-782D-4E09-903B-060983654AE9","wheat from Ḥawrān | 43-46","wheat",1,"kile",43,"ops",46,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-05,2000-09-10,2000-09-01,44.5,3.729272659527,1.35580065359477,3.75644802766622,9.49631675317496,3.03690215849719,9.21973624247826
1910-09-12,"","Damascus","4C278AB6-2D95-470E-A873-31CA92B465CA","wheat al-ḥurra al-ʿāl | 46-48\"20","wheat",1,"kile",46,"ops",48.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-11,2000-09-01,47.25,6.729272659527,3.85580065359477,6.50644802766622,17.1355946661872,8.63673379754595,15.9692705046539
1910-09-12,"","Damascus","4C278AB6-2D95-470E-A873-31CA92B465CA","wheat from Ḥawrān | 43-46","wheat",1,"kile",43,"ops",46,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-11,2000-09-01,44.5,3.729272659527,1.35580065359477,3.75644802766622,9.49631675317496,3.03690215849719,9.21973624247826
1910-09-13,"","Damascus","42AEE3DF-882B-43EC-82F1-6C434B8F9C33","wheat al-ḥurra al-ʿāl | 46-48\"20","wheat",1,"kile",46,"ops",48.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-12,2000-09-01,47.25,6.729272659527,3.85580065359477,6.50644802766622,17.1355946661872,8.63673379754595,15.9692705046539
1910-09-13,"","Damascus","42AEE3DF-882B-43EC-82F1-6C434B8F9C33","wheat from Ḥawrān | 43-46","wheat",1,"kile",43,"ops",46,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-12,2000-09-01,44.5,3.729272659527,1.35580065359477,3.75644802766622,9.49631675317496,3.03690215849719,9.21973624247826
1910-09-17,"","Damascus","C3322A68-A03D-4283-800C-6832D70FF30C","wheat al-ḥurra al-ʿāl | 46-49\"20","wheat",1,"kile",46,"ops",49.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-16,2000-09-01,47.75,6.729272659527,4.85580065359477,7.00644802766622,17.1355946661872,10.8766664531655,17.1964585523222
1910-09-17,"","Damascus","C3322A68-A03D-4283-800C-6832D70FF30C","wheat from Ḥawrān | 43-46\"20\"","wheat",1,"kile",43,"ops",46.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-16,2000-09-01,44.75,3.729272659527,1.85580065359477,4.00644802766622,9.49631675317496,4.15686848630694,9.83333026631241
1910-09-18,"","Damascus","15CAF2FD-289C-41E3-A5F4-42D9B04A871E","wheat al-ḥurra al-ʿāl | 46-49\"20","wheat",1,"kile",46,"ops",49.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-17,2000-09-01,47.75,6.729272659527,4.85580065359477,7.00644802766622,17.1355946661872,10.8766664531655,17.1964585523222
1910-09-18,"","Damascus","15CAF2FD-289C-41E3-A5F4-42D9B04A871E","wheat from Ḥawrān | 43-46\"20\"","wheat",1,"kile",43,"ops",46.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-12,2000-09-17,2000-09-01,44.75,3.729272659527,1.85580065359477,4.00644802766622,9.49631675317496,4.15686848630694,9.83333026631241
1910-09-20,"","Damascus","E6052AAA-6709-4615-AD28-8A0ADE565AB9","wheat al-ḥurra al-ʿāl | 46-49\"20","wheat",1,"kile",46,"ops",49.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-19,2000-09-19,2000-09-01,47.75,6.729272659527,4.85580065359477,7.00644802766622,17.1355946661872,10.8766664531655,17.1964585523222
1910-09-20,"","Damascus","E6052AAA-6709-4615-AD28-8A0ADE565AB9","wheat from Ḥawrān | 43-46\"20\"","wheat",1,"kile",43,"ops",46.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-19,2000-09-19,2000-09-01,44.75,3.729272659527,1.85580065359477,4.00644802766622,9.49631675317496,4.15686848630694,9.83333026631241
1910-09-24,"","Damascus","3F162DCC-5CAA-4C2A-B427-4F46B3B9F6CC","wheat al-ḥurra al-ʿāl | 46-49\"20","wheat",1,"kile",46,"ops",49.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-19,2000-09-23,2000-09-01,47.75,6.729272659527,4.85580065359477,7.00644802766622,17.1355946661872,10.8766664531655,17.1964585523222
1910-09-24,"","Damascus","3F162DCC-5CAA-4C2A-B427-4F46B3B9F6CC","wheat from Ḥawrān | 43-46\"20\"","wheat",1,"kile",43,"ops",46.5,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-19,2000-09-23,2000-09-01,44.75,3.729272659527,1.85580065359477,4.00644802766622,9.49631675317496,4.15686848630694,9.83333026631241
1910-09-28,"","Damascus","8715C46A-9A6D-470A-9D3D-127378066934","wheat al-ḥamra al-ʿāl | 47-51","wheat",1,"kile",47,"ops",51,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-26,2000-09-27,2000-09-01,49,7.729272659527,6.35580065359477,8.25644802766622,19.6820206371912,14.2365654365947,20.2644286714929
1910-09-28,"","Damascus","8715C46A-9A6D-470A-9D3D-127378066934","wheat from Ḥawrān | 43-48","wheat",1,"kile",43,"ops",48,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-26,2000-09-27,2000-09-01,45.5,3.729272659527,3.35580065359477,4.75644802766622,9.49631675317496,7.5167674697362,11.6741123378149
1910-09-29,"","Damascus","4A8C336E-501A-455A-97B5-7888F12ACF6A","wheat al-ḥamra al-ʿāl | 47-51","wheat",1,"kile",47,"ops",51,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-26,2000-09-28,2000-09-01,49,7.729272659527,6.35580065359477,8.25644802766622,19.6820206371912,14.2365654365947,20.2644286714929
1910-09-29,"","Damascus","4A8C336E-501A-455A-97B5-7888F12ACF6A","wheat from Ḥawrān | 43-48","wheat",1,"kile",43,"ops",48,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-07-01,1910-09-01,1910-09-26,2000-09-28,2000-09-01,45.5,3.729272659527,3.35580065359477,4.75644802766622,9.49631675317496,7.5167674697362,11.6741123378149
1910-12-01,"","Damascus","B4205123-ABA2-4B2A-9A81-A646E33E96C8","wheat al-ḥamra al-ʿāl | 47-51","wheat",1,"kile",47,"ops",51,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-11-30,2000-11-01,49,7.729272659527,6.35580065359477,8.25644802766622,19.6820206371912,14.2365654365947,20.2644286714929
1910-12-01,"","Damascus","B4205123-ABA2-4B2A-9A81-A646E33E96C8","wheat from Ḥawrān | 42-46","wheat",1,"kile",42,"ops",46,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-11-30,2000-11-01,44,2.729272659527,1.35580065359477,3.25644802766622,6.94989078217089,3.03690215849719,7.99254819480997
1910-12-03,"","Damascus","911EC9D7-2E7B-4BBA-9A2A-639E36C61EAD","wheat al-ḥamra al-ʿāl | 45-49","wheat",1,"kile",45,"ops",49,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-12-02,2000-12-01,47,5.729272659527,4.35580065359477,6.25644802766622,14.5891686951831,9.7567001253557,15.3556764808197
1910-12-03,"","Damascus","911EC9D7-2E7B-4BBA-9A2A-639E36C61EAD","wheat from Ḥawrān | 41-44","wheat",1,"kile",41,"ops",44,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-12-02,2000-12-01,42.5,1.729272659527,-0.64419934640523,1.75644802766622,4.40346481116682,-1.44296315274182,4.31098405180508
1910-12-04,"","Damascus","665E2EC1-E9CF-4C5E-AA18-0CA7A6DE3015","best wheat | 46-49","wheat",1,"kile",46,"ops",49,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-12-03,2000-12-01,47.5,6.729272659527,4.35580065359477,6.75644802766622,17.1355946661872,9.7567001253557,16.582864528488
1910-12-04,"","Damascus","665E2EC1-E9CF-4C5E-AA18-0CA7A6DE3015","medium quality wheat | 41-44","wheat",1,"kile",41,"ops",44,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-11-28,2000-12-03,2000-12-01,42.5,1.729272659527,-0.64419934640523,1.75644802766622,4.40346481116682,-1.44296315274182,4.31098405180508
1910-12-05,"","Damascus","D77B4DAB-C6AD-4E6F-BBFD-394FC14FC221","best wheat | 46-49","wheat",1,"kile",46,"ops",49,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-04,2000-12-01,47.5,6.729272659527,4.35580065359477,6.75644802766622,17.1355946661872,9.7567001253557,16.582864528488
1910-12-05,"","Damascus","D77B4DAB-C6AD-4E6F-BBFD-394FC14FC221","medium quality wheat | 41-44","wheat",1,"kile",41,"ops",44,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-04,2000-12-01,42.5,1.729272659527,-0.64419934640523,1.75644802766622,4.40346481116682,-1.44296315274182,4.31098405180508
1910-12-06,"","Damascus","2E05EA04-B620-423B-9848-E970DB50C896","best wheat | 46-49","wheat",1,"kile",46,"ops",49,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-05,2000-12-01,47.5,6.729272659527,4.35580065359477,6.75644802766622,17.1355946661872,9.7567001253557,16.582864528488
1910-12-06,"","Damascus","2E05EA04-B620-423B-9848-E970DB50C896","medium quality wheat | 41-44","wheat",1,"kile",41,"ops",44,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-05,2000-12-01,42.5,1.729272659527,-0.64419934640523,1.75644802766622,4.40346481116682,-1.44296315274182,4.31098405180508
1910-12-07,"","Damascus","04C18B95-991C-4E72-AE8F-944FA89141C0","best wheat | 46-49","wheat",1,"kile",46,"ops",49,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-06,2000-12-01,47.5,6.729272659527,4.35580065359477,6.75644802766622,17.1355946661872,9.7567001253557,16.582864528488
1910-12-07,"","Damascus","04C18B95-991C-4E72-AE8F-944FA89141C0","medium quality wheat | 41-44","wheat",1,"kile",41,"ops",44,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-10-01,1910-12-01,1910-12-05,2000-12-06,2000-12-01,42.5,1.729272659527,-0.64419934640523,1.75644802766622,4.40346481116682,-1.44296315274182,4.31098405180508
